player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Ervin Johnson,MIL,34.0,210.82,115.66596,81,2.6,5.8,0.3,1.7,0.104,0.2189999999999999,0.079,0.4679999999999999,0.024,2001-02
Jamaal Magloire,CHH,24.0,210.82,117.480328,82,8.5,5.6,0.4,3.7,0.1159999999999999,0.221,0.1989999999999999,0.623,0.035,2001-02
Ernest Brown,MIA,23.0,213.36,110.676448,3,1.0,2.0,0.0,-62.2,0.05,0.294,0.2289999999999999,0.193,0.0,2001-02
Erick Dampier,GSW,26.0,210.82,120.20188,73,7.6,5.3,1.2,-6.3,0.104,0.1369999999999999,0.178,0.484,0.078,2001-02
Donyell Marshall,UTA,29.0,205.74,104.32616,58,14.8,7.6,1.7,-5.7,0.108,0.1939999999999999,0.226,0.565,0.111,2001-02
Donny Marshall,NJN,29.0,200.66,104.32616,20,1.5,1.1,0.3,-5.0,0.068,0.1159999999999999,0.153,0.406,0.078,2001-02
Donnell Harvey,DEN,21.0,203.2,99.79024,47,5.7,4.8,0.8,-0.9,0.109,0.206,0.154,0.526,0.073,2001-02
Don Reid,ORL,28.0,203.2,113.398,68,3.3,2.6,0.4,-3.4,0.1,0.168,0.1669999999999999,0.509,0.061,2001-02
Dirk Nowitzki,DAL,24.0,213.36,111.13004,76,23.4,9.9,2.4,6.6,0.048,0.24,0.254,0.599,0.105,2001-02
Dion Glover,ATL,23.0,195.58,103.418976,55,8.9,3.1,1.5,-9.9,0.036,0.128,0.225,0.491,0.127,2001-02
Dikembe Mutombo,PHI,36.0,218.44,120.20188,80,11.5,10.8,1.0,4.5,0.103,0.23,0.153,0.574,0.048,2001-02
Doug Christie,SAC,32.0,198.12,92.98636,81,12.0,4.6,4.2,8.2,0.0289999999999999,0.114,0.157,0.578,0.1689999999999999,2001-02
Dickey Simpkins,ATL,30.0,205.74,112.490816,1,0.0,0.0,1.0,-16.7,0.0,0.0,0.0,0.0,0.5,2001-02
Desmond Mason,SEA,24.0,195.58,100.697424,75,12.4,4.7,1.4,5.4,0.046,0.124,0.188,0.5329999999999999,0.068,2001-02
Derrick McKey,PHI,35.0,208.28,109.315672,41,2.9,3.1,1.1,0.6,0.073,0.121,0.091,0.4639999999999999,0.093,2001-02
Derrick Dial,TOR,26.0,193.04,83.46092800000001,32,3.2,1.8,1.1,4.2,0.048,0.158,0.226,0.387,0.211,2001-02
Derrick Coleman,PHI,35.0,208.28,122.46984,58,15.1,8.8,1.7,1.8,0.095,0.186,0.212,0.524,0.084,2001-02
Derek Fisher,LAL,27.0,185.42,90.7184,70,11.2,2.1,2.6,9.4,0.008,0.073,0.175,0.55,0.1369999999999999,2001-02
Derek Anderson,POR,27.0,195.58,88.45044,70,10.8,2.7,3.1,5.0,0.03,0.092,0.195,0.537,0.188,2001-02
Zydrunas Ilgauskas,CLE,27.0,220.98,117.93392,62,11.1,5.4,1.1,-4.1,0.125,0.181,0.272,0.501,0.096,2001-02
Devean George,LAL,24.0,203.2,99.79024,82,7.1,3.7,1.4,12.2,0.049,0.138,0.163,0.502,0.0969999999999999,2001-02
Doug Overton,LAC,32.0,190.5,86.18248,18,2.2,0.7,0.7,-1.0,0.009,0.099,0.207,0.414,0.1669999999999999,2001-02
Earl Boykins,LAC,26.0,165.1,60.327736,68,4.1,0.8,2.1,-0.5,0.04,0.0409999999999999,0.2019999999999999,0.4639999999999999,0.309,2001-02
Earl Watson,SEA,23.0,185.42,86.18248,64,3.6,1.3,2.0,3.8,0.0409999999999999,0.067,0.139,0.507,0.196,2001-02
Erick Barkley,POR,24.0,185.42,80.28578399999998,19,3.1,0.9,1.8,1.2,0.026,0.067,0.175,0.401,0.238,2001-02
Eric Williams,BOS,29.0,203.2,99.79024,74,6.4,3.0,1.5,5.4,0.036,0.105,0.149,0.49,0.099,2001-02
Eric Snow,PHI,29.0,190.5,92.532768,61,12.1,3.5,6.6,5.1,0.017,0.09,0.178,0.51,0.301,2001-02
Eric Piatkowski,LAC,31.0,198.12,97.52228,71,8.8,2.6,1.6,-2.4,0.0279999999999999,0.093,0.152,0.601,0.1009999999999999,2001-02
Eric Montross,TOR,30.0,213.36,122.46984,49,2.4,2.9,0.3,-9.1,0.062,0.19,0.121,0.3979999999999999,0.039,2001-02
Emanual Davis,ATL,33.0,195.58,88.45044,28,6.6,2.6,2.4,-8.4,0.0279999999999999,0.076,0.151,0.449,0.145,2001-02
Elton Brand,LAC,23.0,203.2,120.20188,80,18.2,11.6,2.4,-0.2,0.152,0.198,0.212,0.586,0.109,2001-02
Elliot Perry,MEM,33.0,182.88,68.0388,2,5.5,2.0,3.5,-42.0,0.0,0.118,0.181,0.506,0.389,2001-02
Eldridge Recasner,LAC,34.0,190.5,86.18248,6,0.8,0.0,0.8,-0.3,0.0,0.0,0.106,0.3879999999999999,0.313,2001-02
Elden Campbell,CHH,33.0,213.36,126.552168,77,13.9,6.9,1.3,0.5,0.07,0.215,0.235,0.5579999999999999,0.084,2001-02
Eduardo Najera,DAL,25.0,203.2,106.140528,62,6.5,5.5,0.6,12.1,0.123,0.159,0.132,0.5479999999999999,0.039,2001-02
Eddy Curry,CHI,19.0,210.82,129.27372,72,6.7,3.8,0.3,-11.1,0.113,0.162,0.207,0.54,0.039,2001-02
Eddie Robinson,CHI,26.0,205.74,92.98636,29,9.0,2.7,1.3,-11.7,0.043,0.104,0.212,0.489,0.0969999999999999,2001-02
Eddie Jones,MIA,30.0,198.12,90.7184,81,18.3,4.7,3.2,1.0,0.023,0.115,0.2269999999999999,0.546,0.152,2001-02
Eddie House,MIA,24.0,185.42,81.64656,64,8.0,1.7,1.9,-3.3,0.016,0.092,0.239,0.471,0.186,2001-02
Eddie Griffin,HOU,20.0,208.28,99.79024,73,8.8,5.7,0.7,-5.2,0.069,0.175,0.183,0.456,0.049,2001-02
Eddie Gill,MEM,23.0,182.88,86.18248,23,5.0,1.2,2.1,-20.5,0.021,0.067,0.179,0.531,0.262,2001-02
Erick Strickland,BOS,28.0,190.5,98.883056,79,7.7,2.7,2.3,-1.1,0.0139999999999999,0.132,0.181,0.545,0.198,2001-02
Mark Jackson,NYK,37.0,190.5,88.45044,82,8.4,3.8,7.4,-6.7,0.027,0.126,0.154,0.536,0.405,2001-02
Jamaal Tinsley,IND,24.0,190.5,88.45044,80,9.4,3.7,8.1,0.7,0.036,0.099,0.2019999999999999,0.446,0.409,2001-02
Jamal Mashburn,CHH,29.0,203.2,112.037224,40,21.5,6.1,4.3,1.8,0.022,0.149,0.276,0.505,0.2019999999999999,2001-02
Kwame Brown,WAS,20.0,210.82,110.222856,57,4.5,3.5,0.8,-4.6,0.089,0.198,0.184,0.45,0.09,2001-02
Kurt Thomas,NYK,29.0,205.74,106.59412,82,13.9,9.1,1.1,-5.5,0.088,0.223,0.2019999999999999,0.542,0.057,2001-02
Kobe Bryant,LAL,23.0,200.66,95.25432,80,25.2,5.5,5.5,7.6,0.0409999999999999,0.118,0.304,0.544,0.254,2001-02
Kirk Haston,CHH,23.0,205.74,109.769264,15,1.7,1.3,0.3,-9.3,0.072,0.188,0.249,0.306,0.114,2001-02
Keyon Dooling,LAC,22.0,190.5,88.904032,14,4.1,0.2,0.9,10.4,0.0,0.02,0.1989999999999999,0.466,0.119,2001-02
Kevin Willis,HOU,39.0,213.36,111.13004,52,6.1,5.8,0.3,-6.7,0.129,0.264,0.193,0.489,0.031,2001-02
Kevin Garnett,MIN,26.0,210.82,99.79024,81,21.2,12.1,5.2,5.8,0.091,0.264,0.261,0.536,0.22,2001-02
LaPhonso Ellis,MIA,32.0,203.2,108.86208,66,7.1,4.3,0.8,-5.3,0.073,0.126,0.16,0.48,0.059,2001-02
Kerry Kittles,NJN,28.0,195.58,81.64656,82,13.4,3.4,2.6,4.3,0.0289999999999999,0.089,0.191,0.542,0.131,2001-02
Kenyon Martin,NJN,24.0,205.74,106.140528,73,14.9,5.3,2.6,6.2,0.051,0.122,0.222,0.503,0.123,2001-02
Kenny Thomas,HOU,24.0,200.66,111.13004,72,14.1,7.2,1.9,-6.5,0.073,0.1689999999999999,0.212,0.52,0.1009999999999999,2001-02
Kenny Satterfield,DEN,21.0,185.42,79.83219199999998,36,5.3,1.4,3.0,-5.0,0.032,0.084,0.218,0.431,0.335,2001-02
Kenny Anderson,BOS,31.0,185.42,76.203456,76,9.6,3.6,5.3,5.4,0.025,0.1,0.168,0.472,0.267,2001-02
Kendall Gill,MIA,34.0,195.58,97.52228,65,5.7,2.8,1.5,-2.6,0.024,0.126,0.171,0.414,0.118,2001-02
Kelvin Cato,HOU,27.0,210.82,115.66596,75,6.6,7.0,0.4,-5.0,0.106,0.211,0.1119999999999999,0.599,0.024,2001-02
Keith Van Horn,NJN,26.0,208.28,115.66596,81,14.8,7.5,2.0,4.8,0.061,0.213,0.237,0.51,0.11,2001-02
Keon Clark,TOR,27.0,210.82,100.243832,81,11.3,7.4,1.1,-0.8,0.095,0.2319999999999999,0.214,0.522,0.071,2001-02
Lamar Odom,LAC,22.0,208.28,100.243832,29,13.1,6.1,5.9,-0.7,0.036,0.147,0.228,0.473,0.294,2001-02
Lamond Murray,CLE,29.0,200.66,107.047712,71,16.6,5.2,2.2,-2.3,0.0409999999999999,0.146,0.246,0.534,0.119,2001-02
Larry Hughes,GSW,23.0,195.58,83.46092800000001,73,12.3,3.4,4.3,-6.1,0.0409999999999999,0.086,0.22,0.484,0.251,2001-02
Mark Blount,BOS,26.0,213.36,113.398,44,2.1,1.9,0.2,-6.5,0.065,0.166,0.125,0.509,0.039,2001-02
Marcus Fizer,CHI,23.0,205.74,118.841104,76,12.3,5.6,1.6,-8.2,0.075,0.187,0.26,0.482,0.1159999999999999,2001-02
Marcus Camby,NYK,28.0,210.82,106.59412,29,11.1,11.1,1.1,-5.1,0.103,0.2689999999999999,0.174,0.483,0.055,2001-02
Marc Jackson,MIN,27.0,208.28,122.46984,39,4.8,3.3,0.4,-3.5,0.107,0.184,0.205,0.467,0.05,2001-02
Mamadou N'diaye,TOR,27.0,213.36,115.66596,5,4.0,2.2,0.0,-3.1,0.113,0.122,0.149,0.6940000000000001,0.0,2001-02
Malik Rose,SAS,27.0,200.66,115.66596,82,9.4,6.0,0.7,8.7,0.12,0.205,0.238,0.517,0.064,2001-02
Malik Allen,MIA,24.0,208.28,115.66596,12,4.3,3.2,0.4,-5.8,0.103,0.15,0.1639999999999999,0.469,0.055,2001-02
Lucious Harris,NJN,31.0,195.58,92.98636,74,9.1,2.8,1.6,4.0,0.036,0.119,0.198,0.556,0.136,2001-02
Lorenzen Wright,MEM,26.0,210.82,108.86208,43,12.0,9.4,1.0,-6.3,0.1119999999999999,0.258,0.221,0.478,0.063,2001-02
Loren Woods,MIN,24.0,215.9,111.583632,60,1.8,2.0,0.4,-4.1,0.098,0.168,0.139,0.449,0.063,2001-02
Lindsey Hunter,LAL,31.0,187.96,88.45044,82,5.8,1.5,1.6,4.6,0.012,0.07,0.158,0.466,0.119,2001-02
Leon Smith,ATL,21.0,208.28,106.59412,14,2.2,2.2,0.2,0.5,0.109,0.253,0.158,0.4629999999999999,0.046,2001-02
Lee Nailon,CHH,27.0,205.74,107.954896,79,10.8,3.7,1.2,0.2,0.062,0.114,0.22,0.513,0.089,2001-02
Lawrence Funderburke,SAC,31.0,205.74,104.32616,56,4.7,3.5,0.6,4.0,0.113,0.178,0.181,0.49,0.069,2001-02
Lavor Postell,NYK,24.0,195.58,97.52228,23,4.0,0.7,0.2,4.2,0.013,0.089,0.298,0.456,0.062,2001-02
Latrell Sprewell,NYK,31.0,195.58,88.45044,81,19.4,3.7,3.9,-3.9,0.02,0.083,0.25,0.501,0.171,2001-02
Larry Robinson,NYK,34.0,190.5,81.64656,2,1.5,1.0,0.0,9.5,0.0,0.25,0.162,0.375,0.0,2001-02
Kedrick Brown,BOS,21.0,200.66,100.697424,29,2.2,1.7,0.5,-0.2,0.046,0.168,0.159,0.4,0.102,2001-02
Jamal Crawford,CHI,22.0,195.58,79.3786,23,9.3,1.5,2.4,-11.6,0.012,0.072,0.2189999999999999,0.555,0.204,2001-02
Karl Malone,UTA,38.0,205.74,116.119552,80,22.4,8.6,4.3,0.8,0.057,0.218,0.288,0.532,0.216,2001-02
Jumaine Jones,CLE,23.0,203.2,98.883056,81,8.3,6.0,1.4,-2.2,0.07,0.2,0.162,0.501,0.085,2001-02
Jelani McCoy,LAL,24.0,208.28,111.13004,21,1.2,1.2,0.3,-14.8,0.092,0.185,0.148,0.53,0.109,2001-02
Jeff Trepagnier,CLE,22.0,193.04,90.7184,12,1.5,1.0,1.0,3.6,0.046,0.127,0.203,0.345,0.255,2001-02
Jeff McInnis,LAC,27.0,193.04,81.19296800000001,81,14.6,2.6,6.2,-2.1,0.017,0.061,0.204,0.486,0.2769999999999999,2001-02
Jeff Foster,IND,25.0,210.82,109.769264,82,5.7,6.8,0.9,0.3,0.131,0.216,0.14,0.493,0.062,2001-02
Jason Williams,MEM,26.0,185.42,86.18248,65,14.8,3.0,8.0,-7.6,0.011,0.085,0.25,0.466,0.3929999999999999,2001-02
Jason Terry,ATL,24.0,187.96,79.83219199999998,78,19.3,3.5,5.7,-3.8,0.015,0.088,0.236,0.5489999999999999,0.261,2001-02
Jason Richardson,GSW,21.0,198.12,99.79024,80,14.4,4.3,3.0,-6.0,0.049,0.089,0.213,0.487,0.149,2001-02
Jermaine Jackson,TOR,26.0,195.58,92.532768,24,2.4,1.1,2.4,-3.0,0.012,0.103,0.113,0.542,0.3279999999999999,2001-02
Jason Kidd,NJN,29.0,193.04,96.161504,82,14.7,7.3,9.9,5.7,0.047,0.1689999999999999,0.221,0.484,0.407,2001-02
Jason Collins,NJN,23.0,213.36,117.93392,77,4.5,3.9,1.1,3.5,0.107,0.142,0.138,0.5,0.094,2001-02
Jason Collier,HOU,24.0,213.36,117.93392,25,4.2,3.3,0.4,-17.4,0.091,0.166,0.152,0.486,0.042,2001-02
Jason Caffey,MIL,29.0,203.2,116.119552,23,4.3,2.2,0.5,-2.9,0.096,0.092,0.179,0.544,0.073,2001-02
Jarron Collins,UTA,23.0,210.82,114.305184,70,6.4,4.2,0.8,2.4,0.113,0.14,0.152,0.532,0.065,2001-02
Jaren Jackson,ORL,34.0,198.12,102.0582,9,4.3,1.9,0.9,-13.9,0.008,0.136,0.145,0.503,0.09,2001-02
Jamison Brewer,IND,21.0,187.96,80.73937600000001,13,0.3,0.6,0.7,3.8,0.044,0.15,0.083,0.4,0.321,2001-02
James Posey,DEN,25.0,203.2,97.52228,73,10.7,5.9,2.5,-6.4,0.052,0.175,0.1889999999999999,0.474,0.129,2001-02
Jason Hart,SAS,24.0,187.96,82.10015200000001,10,2.6,1.3,1.2,5.0,0.0579999999999999,0.123,0.161,0.601,0.231,2001-02
Jermaine O'Neal,IND,23.0,210.82,109.769264,72,19.0,10.5,1.6,1.7,0.0819999999999999,0.225,0.251,0.521,0.079,2001-02
Jerome James,SEA,26.0,215.9,123.377024,56,5.3,4.1,0.4,9.7,0.1159999999999999,0.161,0.183,0.498,0.036,2001-02
Jerome Moiso,CHH,24.0,208.28,105.233344,15,1.1,1.7,0.3,0.8,0.061,0.3,0.171,0.4,0.085,2001-02
Jud Buechler,ORL,34.0,198.12,103.418976,66,1.7,1.8,0.5,-7.5,0.047,0.149,0.089,0.4629999999999999,0.069,2001-02
Joseph Forte,BOS,21.0,193.04,87.996848,8,0.8,0.8,0.8,-25.6,0.027,0.143,0.19,0.218,0.273,2001-02
Jonathan Bender,IND,21.0,213.36,99.336648,78,7.4,3.1,0.8,-1.6,0.045,0.119,0.176,0.5379999999999999,0.064,2001-02
Jon Barry,DET,32.0,195.58,95.25432,82,9.0,2.9,3.3,4.6,0.026,0.113,0.162,0.644,0.233,2001-02
Johnny Newman,DAL,38.0,200.66,95.25432,47,4.2,1.0,0.3,2.4,0.0139999999999999,0.059,0.122,0.5710000000000001,0.0279999999999999,2001-02
John Wallace,PHX,28.0,205.74,102.0582,46,5.0,1.8,0.6,-6.9,0.064,0.136,0.24,0.493,0.099,2001-02
John Stockton,UTA,40.0,185.42,79.3786,82,13.4,3.2,8.2,3.1,0.0279999999999999,0.099,0.1969999999999999,0.601,0.442,2001-02
John Starks,UTA,36.0,195.58,86.18248,66,4.4,1.0,1.1,-1.1,0.019,0.069,0.184,0.442,0.132,2001-02
John Crotty,UTA,32.0,185.42,83.91452,41,6.9,1.8,3.4,2.6,0.024,0.085,0.163,0.599,0.313,2001-02
John Amaechi,UTA,31.0,208.28,122.46984,54,3.2,2.0,0.5,-12.3,0.099,0.119,0.204,0.412,0.091,2001-02
Joel Przybilla,MIL,22.0,215.9,115.66596,71,2.7,4.0,0.3,-2.4,0.0819999999999999,0.192,0.093,0.523,0.026,2001-02
Joe Smith,MIN,26.0,208.28,102.0582,72,10.7,6.3,1.1,9.3,0.0969999999999999,0.174,0.178,0.5710000000000001,0.063,2001-02
Joe Johnson,PHX,21.0,200.66,102.0582,77,7.5,3.3,2.3,-0.4,0.042,0.106,0.162,0.478,0.151,2001-02
Joe Crispin,PHX,22.0,182.88,83.91452,21,3.8,0.5,1.2,-5.3,0.0139999999999999,0.068,0.239,0.536,0.2769999999999999,2001-02
Jim Jackson,MIA,31.0,198.12,99.79024,55,10.7,5.3,2.5,0.0,0.036,0.151,0.178,0.511,0.134,2001-02
Jeryl Sasser,ORL,23.0,198.12,90.7184,7,1.4,1.0,0.3,-26.5,0.1,0.133,0.2319999999999999,0.309,0.087,2001-02
Jerry Stackhouse,DET,27.0,198.12,98.883056,76,21.4,4.1,5.3,2.7,0.033,0.103,0.321,0.518,0.288,2001-02
Juwan Howard,DEN,29.0,205.74,113.398,81,14.6,7.6,2.1,-2.3,0.096,0.17,0.2239999999999999,0.513,0.109,2001-02
Jerome Williams,TOR,29.0,205.74,93.439952,68,7.6,5.7,1.1,2.9,0.113,0.1639999999999999,0.152,0.542,0.074,2001-02
Nick Van Exel,DAL,30.0,185.42,88.45044,72,18.4,3.5,6.6,-3.3,0.012,0.103,0.268,0.495,0.3389999999999999,2001-02
Chris Whitney,WAS,30.0,182.88,79.3786,82,10.2,1.9,3.8,-2.2,0.006,0.079,0.172,0.568,0.2289999999999999,2001-02
Carlos Rogers,IND,31.0,210.82,105.233344,22,2.7,1.7,0.1,-5.9,0.0969999999999999,0.153,0.16,0.574,0.03,2001-02
Cedric Henderson,GSW,27.0,200.66,102.0582,12,3.0,0.3,0.3,12.9,0.013,0.032,0.242,0.528,0.1,2001-02
Charles Oakley,CHI,38.0,205.74,111.13004,57,3.8,6.0,2.0,-12.2,0.0579999999999999,0.241,0.122,0.392,0.134,2001-02
Charles Smith,SAS,26.0,193.04,87.996848,60,7.4,2.2,1.3,-0.2,0.034,0.098,0.206,0.483,0.121,2001-02
Charlie Bell,DAL,23.0,190.5,90.7184,7,1.1,0.7,0.3,-20.7,0.063,0.075,0.188,0.337,0.074,2001-02
Charlie Ward,NYK,31.0,187.96,83.91452,63,5.2,2.0,3.2,-0.9,0.017,0.119,0.18,0.496,0.3389999999999999,2001-02
Carlos Arroyo,DEN,22.0,187.96,91.625584,37,3.0,1.1,1.9,-6.3,0.034,0.09,0.168,0.467,0.3229999999999999,2001-02
Chauncey Billups,MIN,25.0,190.5,91.625584,82,12.5,2.8,5.5,3.6,0.017,0.094,0.207,0.555,0.296,2001-02
Chris Andersen,DEN,23.0,208.28,104.32616,24,3.0,3.2,0.3,5.4,0.15,0.162,0.1639999999999999,0.417,0.039,2001-02
Chris Childs,TOR,34.0,190.5,88.45044,69,4.1,2.2,5.1,-0.7,0.013,0.105,0.133,0.435,0.352,2001-02
Chris Crawford,ATL,27.0,205.74,106.59412,7,7.6,3.6,0.7,-12.4,0.07,0.144,0.212,0.514,0.071,2001-02
Chris Dudley,POR,37.0,210.82,117.93392,43,1.1,1.9,0.3,2.5,0.096,0.196,0.098,0.424,0.0579999999999999,2001-02
Chris Gatling,MIA,34.0,208.28,99.79024,54,6.4,3.8,0.5,-4.1,0.102,0.1969999999999999,0.236,0.501,0.061,2001-02
Chris Mihm,CLE,22.0,213.36,120.20188,74,7.7,5.3,0.3,-7.7,0.093,0.175,0.196,0.47,0.025,2001-02
Cherokee Parks,SAS,29.0,210.82,108.86208,42,1.5,1.4,0.2,-11.2,0.109,0.183,0.188,0.364,0.07,2001-02
Chris Mills,GSW,32.0,200.66,99.79024,66,7.4,2.9,1.1,-6.7,0.044,0.134,0.185,0.516,0.099,2001-02
Calvin Booth,SEA,26.0,210.82,104.779752,15,6.2,3.6,1.1,-8.3,0.08,0.133,0.178,0.502,0.092,2001-02
Cal Bowdler,ATL,25.0,208.28,114.758776,52,3.1,2.1,0.2,-1.1,0.076,0.143,0.159,0.416,0.03,2001-02
Brandon Armstrong,NJN,22.0,195.58,85.275296,35,1.8,0.5,0.2,-8.9,0.051,0.034,0.226,0.358,0.079,2001-02
Brendan Haywood,WAS,22.0,213.36,120.655472,62,5.1,5.2,0.5,-1.3,0.126,0.159,0.126,0.54,0.038,2001-02
Brent Barry,SEA,30.0,198.12,92.079176,81,14.4,5.4,5.3,3.3,0.023,0.146,0.161,0.652,0.209,2001-02
Brent Price,SAC,33.0,185.42,83.91452,20,1.6,0.4,0.5,-19.4,0.04,0.039,0.187,0.474,0.1639999999999999,2001-02
Brevin Knight,MEM,26.0,177.8,77.11064,53,7.0,2.1,5.7,-6.6,0.011,0.0969999999999999,0.198,0.482,0.447,2001-02
Brian Cardinal,DET,25.0,203.2,111.13004,8,2.1,0.8,0.3,24.5,0.053,0.118,0.154,0.612,0.069,2001-02
Calbert Cheaney,DEN,30.0,200.66,98.429464,68,7.3,3.5,1.6,-10.2,0.039,0.133,0.158,0.499,0.1119999999999999,2001-02
Brian Grant,MIA,30.0,205.74,115.212368,72,9.3,8.0,1.9,-1.4,0.09,0.212,0.168,0.508,0.103,2001-02
Brian Skinner,CLE,26.0,205.74,120.20188,65,3.4,4.3,0.3,-1.4,0.104,0.19,0.1,0.569,0.024,2001-02
Bruce Bowen,SAS,31.0,200.66,90.7184,59,7.0,2.7,1.5,11.3,0.03,0.08,0.141,0.4679999999999999,0.079,2001-02
Bruno Sundov,IND,22.0,218.44,111.583632,22,1.5,1.0,0.1,-0.4,0.081,0.1939999999999999,0.221,0.391,0.0579999999999999,2001-02
Bryant Stith,CLE,31.0,195.58,95.25432,50,4.2,1.7,0.8,-8.7,0.035,0.114,0.168,0.493,0.1119999999999999,2001-02
Bryce Drew,CHH,27.0,190.5,83.46092800000001,61,3.4,1.2,1.7,2.7,0.021,0.086,0.139,0.539,0.209,2001-02
Bryon Russell,UTA,31.0,200.66,102.0582,66,9.6,4.5,2.1,3.9,0.048,0.134,0.171,0.493,0.111,2001-02
Brian Scalabrine,NJN,24.0,205.74,108.86208,28,2.1,1.8,0.8,2.4,0.047,0.171,0.153,0.408,0.113,2001-02
Chris Webber,SAC,29.0,208.28,111.13004,54,24.5,10.1,4.8,9.4,0.081,0.201,0.29,0.54,0.21,2001-02
Christian Laettner,WAS,32.0,210.82,111.13004,57,7.1,5.3,2.6,-5.1,0.06,0.187,0.155,0.511,0.166,2001-02
Chucky Atkins,DET,27.0,180.34,72.57472,79,12.1,2.0,3.3,1.4,0.016,0.067,0.1989999999999999,0.568,0.204,2001-02
Danny Manning,DAL,36.0,208.28,106.140528,41,4.0,2.6,0.7,-2.1,0.05,0.158,0.156,0.505,0.084,2001-02
Darius Miles,LAC,20.0,205.74,95.25432,82,9.5,5.5,2.2,-0.1,0.057,0.172,0.185,0.516,0.1369999999999999,2001-02
Darrell Armstrong,ORL,34.0,185.42,81.64656,82,12.4,3.9,5.5,3.2,0.033,0.0969999999999999,0.178,0.5529999999999999,0.249,2001-02
Darrick Martin,DAL,31.0,180.34,77.11064,3,0.3,0.3,1.0,-54.6,0.0,0.0559999999999999,0.235,0.046,0.25,2001-02
Darvin Ham,MIL,28.0,200.66,104.32616,70,4.3,2.9,1.0,1.3,0.091,0.1009999999999999,0.134,0.5710000000000001,0.094,2001-02
David Robinson,SAS,36.0,215.9,113.398,78,12.2,8.3,1.2,9.9,0.1,0.22,0.193,0.562,0.068,2001-02
Danny Fortson,GSW,26.0,203.2,117.93392,77,11.2,11.7,1.6,-4.8,0.133,0.299,0.1889999999999999,0.504,0.089,2001-02
David Wesley,CHH,31.0,185.42,92.079176,67,14.2,2.1,3.5,-1.0,0.02,0.045,0.204,0.479,0.163,2001-02
DeShawn Stevenson,UTA,21.0,195.58,95.25432,67,4.9,2.0,1.7,-5.6,0.045,0.094,0.184,0.412,0.171,2001-02
Dean Garrett,GSW,35.0,210.82,113.398,34,1.1,1.7,0.1,0.0,0.086,0.2239999999999999,0.153,0.32,0.038,2001-02
Dean Oliver,GSW,23.0,180.34,79.3786,20,2.1,0.4,1.1,-16.8,0.0,0.064,0.185,0.42,0.25,2001-02
Dee Brown,ORL,33.0,185.42,72.57472,7,1.0,1.3,0.3,-4.4,0.0,0.138,0.163,0.175,0.043,2001-02
Dell Curry,TOR,38.0,195.58,92.98636,56,6.4,1.4,1.1,-0.6,0.0289999999999999,0.081,0.209,0.495,0.12,2001-02
DerMarr Johnson,ATL,22.0,205.74,91.171992,72,8.4,3.4,1.1,-1.9,0.038,0.127,0.179,0.513,0.076,2001-02
DeSagana Diop,CLE,20.0,213.36,136.0776,18,1.4,0.9,0.3,-1.4,0.057,0.118,0.182,0.401,0.069,2001-02
Danny Ferry,SAS,35.0,208.28,106.59412,50,4.6,1.8,1.0,9.5,0.023,0.1009999999999999,0.127,0.594,0.099,2001-02
Daniel Santiago,PHX,26.0,215.9,116.119552,3,2.7,2.3,0.7,-21.1,0.0,0.292,0.185,0.5,0.2,2001-02
Dana Barros,DET,35.0,180.34,74.84268,29,6.7,2.0,2.7,0.8,0.002,0.109,0.192,0.473,0.221,2001-02
Chucky Brown,SAC,34.0,203.2,99.79024,18,1.2,1.8,0.3,-9.1,0.098,0.223,0.147,0.377,0.094,2001-02
Clar. Weatherspoon,NYK,31.0,200.66,122.46984,56,8.8,8.2,1.1,-5.9,0.0969999999999999,0.214,0.152,0.478,0.0579999999999999,2001-02
Clifford Robinson,DET,35.0,208.28,102.0582,80,14.6,4.8,2.5,2.9,0.032,0.127,0.217,0.503,0.125,2001-02
Corey Maggette,LAC,22.0,198.12,103.418976,63,11.4,3.7,1.8,-3.1,0.038,0.123,0.211,0.56,0.114,2001-02
Corie Blount,PHI,33.0,208.28,109.769264,72,3.6,5.1,0.6,-3.7,0.114,0.178,0.104,0.478,0.051,2001-02
Corliss Williamson,DET,28.0,200.66,111.13004,78,13.6,4.1,1.2,5.8,0.084,0.139,0.295,0.5670000000000001,0.113,2001-02
Courtney Alexander,WAS,25.0,198.12,92.98636,56,9.8,2.6,1.5,-6.4,0.037,0.094,0.204,0.521,0.114,2001-02
Cuttino Mobley,HOU,26.0,193.04,95.25432,74,21.7,4.1,2.5,-3.9,0.023,0.088,0.251,0.537,0.1119999999999999,2001-02
Dale Davis,POR,33.0,210.82,114.305184,78,9.5,8.8,1.2,5.1,0.124,0.2019999999999999,0.138,0.551,0.06,2001-02
Dalibor Bagaric,CHI,21.0,215.9,122.46984,50,3.7,3.2,0.5,-11.9,0.1,0.201,0.188,0.4429999999999999,0.059,2001-02
Damon Jones,DET,25.0,190.5,83.91452,67,5.1,1.5,2.1,7.6,0.0139999999999999,0.093,0.162,0.5479999999999999,0.21,2001-02
Damon Stoudamire,POR,28.0,177.8,77.56423199999999,75,13.5,3.9,6.5,3.5,0.032,0.089,0.1889999999999999,0.506,0.28,2001-02
Damone Brown,PHI,23.0,203.2,91.625584,17,1.4,0.2,0.1,-10.1,0.037,0.042,0.2289999999999999,0.469,0.051,2001-02
